date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2015-09-28 23:37:03,JustinTrudeau,,2,53,32,"Au sujet de la lutte contre l'EI, la stratégie de @JustinTrudeau diffère grandement de celles de Harper et Mulcair.https://amp.twimg.com/v/c458b39a-8f13-4878-9c6b-ee91e46a77bc …",,@JustinTrudeau,,648642609385082880,https://twitter.com/JustinTrudeau/status/648642609385082880
2015-09-28 23:36:51,JustinTrudeau,,29,189,126,"Only Liberals will amend C-51 - to protect rights and ensure oversight of security agencies. #MunkDebatepic.twitter.com/G2ZFbPSXp3",,,#MunkDebatepic,648642555203096576,https://twitter.com/JustinTrudeau/status/648642555203096576
2015-09-28 23:36:13,JustinTrudeau,,1,69,31,"Seuls les libéraux amenderont C-51. Protéger les droits + assurer la surveillance des agences de sécurité #MunkDebatepic.twitter.com/IKa4iS2rOn",,,#MunkDebatepic,648642399313358848,https://twitter.com/JustinTrudeau/status/648642399313358848
2015-09-28 23:35:18,JustinTrudeau,,5,110,51,"Who said it, Tom or Thomas? First he was for amending C-51, then for partial repeal, now for full repeal #MunkDebate",,,#MunkDebate,648642165355102208,https://twitter.com/JustinTrudeau/status/648642165355102208
2015-09-28 23:35:03,JustinTrudeau,,1,53,27,"Qui a dit ça, Tom ou Thomas? Amender C-51, l'abroger partiellement, et maintenant l'abroger complètement #MunkDebate",,,#MunkDebate,648642105934376960,https://twitter.com/JustinTrudeau/status/648642105934376960
2015-09-28 23:33:02,JustinTrudeau,,5,118,61,"We are a great country with a lot to offer — it is time for us to reclaim our place. Read my op-ed: http://lpc.ca/ao7m #MunkDebate",,,#MunkDebate,648641596284641280,https://twitter.com/JustinTrudeau/status/648641596284641280
2015-09-28 23:32:38,JustinTrudeau,,0,61,31,"Le Canada a énormément à offrir. Il est temps que nous reprenions notre place sur la scène internationale.http://lpc.ca/ao7n",,,,648641496095322112,https://twitter.com/JustinTrudeau/status/648641496095322112
2015-09-28 23:26:59,JustinTrudeau,,8,112,54,". @JustinTrudeau called on Party Leaders to discuss the Syrian refugee crisis. Harper and Mulcair have ignored it.http://lpc.ca/ao7z",,@JustinTrudeau,,648640074498867200,https://twitter.com/JustinTrudeau/status/648640074498867200
2015-09-28 23:26:26,JustinTrudeau,,0,59,29,". @JustinTrudeau a invité les autres chefs à discuter de la crise des réfugiés syriens. Harper + Mulcair l'ont ignoré:http://lpc.ca/ao7-",,@JustinTrudeau,,648639936774672384,https://twitter.com/JustinTrudeau/status/648639936774672384
2015-09-28 23:24:40,JustinTrudeau,,10,125,61,"Hear what @JustinTrudeau was saying about the plight of Syrian refugees back in March: #Syria #MunkDebatehttps://amp.twimg.com/v/24d3145f-8d03-4f77-9382-427d8e38383b …",,@JustinTrudeau,#Syria #MunkDebatehttps,648639492413194240,https://twitter.com/JustinTrudeau/status/648639492413194240
2015-09-28 23:24:05,JustinTrudeau,,0,60,22,"Écoutez le plaidoyer de @JustinTrudeau en mars dernier sur les réfugiés syriens #Syrie #MunkDebatehttps://amp.twimg.com/v/8a0d6163-5f8f-4e7d-b265-41f299284582 …",,@JustinTrudeau,#Syrie #MunkDebatehttps,648639343897149440,https://twitter.com/JustinTrudeau/status/648639343897149440
2015-09-28 23:23:26,JustinTrudeau,,6,147,58,"Harper’s cuts to refugee healthcare were called “cruel and unusual” by a federal court. (G&M, July 4, 2014) #MunkDebate",,,#MunkDebate,648639180466073600,https://twitter.com/JustinTrudeau/status/648639180466073600
2015-09-28 23:23:12,JustinTrudeau,,1,51,23,"Jugement de la Cour fédérale: les coupes de Harper aux soins de santé des réfugiés sont ""cruelles et inhabituelles"" (G&M, 4 juillet 2014)",,,,648639123041878017,https://twitter.com/JustinTrudeau/status/648639123041878017
2015-09-28 23:22:31,JustinTrudeau,,53,376,179,"Canada must immediately sponsor 25K refugees from Syria and Iraq. RT if you agree. #MunkDebatepic.twitter.com/a0RSGRTFh1",,,#MunkDebatepic,648638949003534336,https://twitter.com/JustinTrudeau/status/648638949003534336
2015-09-28 23:22:00,JustinTrudeau,,6,67,25,"Partager svp : le Canada doit immédiatement parrainer 25 000 réfugiés syriens et irakiens. #MunkDebatepic.twitter.com/8O0oV4Wbt8",,,#MunkDebatepic,648638821115002880,https://twitter.com/JustinTrudeau/status/648638821115002880
2015-09-28 23:20:20,JustinTrudeau,,18,133,69,"Canada should set the example on refugees. @JustinTrudeau's plan helps those seeking a better life. #MunkDebatepic.twitter.com/GhIuxkNCDB",,@JustinTrudeau,#MunkDebatepic,648638402175307776,https://twitter.com/JustinTrudeau/status/648638402175307776
2015-09-28 23:19:53,JustinTrudeau,,0,66,30,"Réfugiés: le Canada devrait montrer l'exemple. Le plan de @JustinTrudeau aidera ceux qui espèrent une vie meilleure.pic.twitter.com/wEuGad0Vif",,@JustinTrudeau,,648638286014115845,https://twitter.com/JustinTrudeau/status/648638286014115845
2015-09-28 23:15:15,JustinTrudeau,,8,164,104,"A @JustinTrudeau govt will support peacekeeping missions, champion human rights, and engage in multilateral diplomacy. #MunkDebate",,@JustinTrudeau,#MunkDebate,648637123390672896,https://twitter.com/JustinTrudeau/status/648637123390672896
2015-09-28 23:14:59,JustinTrudeau,,2,73,30,"Un gouv. mené par @JustinTrudeau: missions de maintien de la paix + défense des droits humains + diplomatie multilatérale. #MunkDebate",,@JustinTrudeau,#MunkDebate,648637054264303616,https://twitter.com/JustinTrudeau/status/648637054264303616
2015-09-28 23:14:49,JustinTrudeau,,44,158,90,"Liberals are fully committed to the global effort to confront Islamic State. #MunkDebatepic.twitter.com/l7bk6zo4ph",,,#MunkDebatepic,648637014393389056,https://twitter.com/JustinTrudeau/status/648637014393389056
2015-09-28 23:14:20,JustinTrudeau,,9,59,28,"Les libéraux sont pleinement engagés envers la lutte contre l'EI. #MunkDebatepic.twitter.com/E6OzhkC75p",,,#MunkDebatepic,648636888828497920,https://twitter.com/JustinTrudeau/status/648636888828497920
2015-09-28 23:09:36,JustinTrudeau,,6,135,78,"""Mulcair's plan doesn't do nearly enough to help refugees. A country like Canada can and must do better."" - @JustinTrudeau #MunkDebate",,@JustinTrudeau,#MunkDebate,648635699445370880,https://twitter.com/JustinTrudeau/status/648635699445370880
2015-09-28 23:09:22,JustinTrudeau,,0,59,30,"RT svp: Le plan de Mulcair n'en fait pas assez pour aider les réfugiés. Le Canada peut et doit faire mieux! - @JustinTrudeau #MunkDebate",,@JustinTrudeau,#MunkDebate,648635640242769924,https://twitter.com/JustinTrudeau/status/648635640242769924
2015-09-28 23:08:27,JustinTrudeau,,6,131,71,"In Iraq and Syria, Harper puts our troops in harm's way without a clear strategy for the Canadian people. #MunkDebatepic.twitter.com/beui6G2PFN",,,#MunkDebatepic,648635410743205888,https://twitter.com/JustinTrudeau/status/648635410743205888
2015-09-28 23:07:53,JustinTrudeau,,3,60,28,"En Irak et en Syrie, Harper met nos troupes en danger sans offrir aux Canadiens une stratégie claire. #MunkDebatepic.twitter.com/WUqR5hLGPP",,,#MunkDebatepic,648635269151854592,https://twitter.com/JustinTrudeau/status/648635269151854592
2015-09-28 23:06:09,JustinTrudeau,,3,122,86,"""We are a country with a great deal to offer. It’s time for us to reclaim our place."" - @JustinTrudeau #MunkDebate",,@JustinTrudeau,#MunkDebate,648634830574460928,https://twitter.com/JustinTrudeau/status/648634830574460928
2015-09-28 23:05:42,JustinTrudeau,,1,49,31,"""Notre pays a beaucoup à offrir. Il est temps que nous reprenions notre place."" - @JustinTrudeau #MunkDebate",,@JustinTrudeau,#MunkDebate,648634718272012290,https://twitter.com/JustinTrudeau/status/648634718272012290
